startDate,endDate,unit,value
2020-09-24 04:42:16 +0000,2020-09-24 04:42:19 +0000,cm,87
2020-09-24 04:46:51 +0000,2020-09-24 04:47:38 +0000,cm,75
2020-09-24 05:15:57 +0000,2020-09-24 05:17:10 +0000,cm,95
2020-09-24 10:17:20 +0000,2020-09-24 10:21:02 +0000,cm,80
2020-09-24 10:37:50 +0000,2020-09-24 10:38:05 +0000,cm,68
2020-09-24 10:40:12 +0000,2020-09-24 10:40:27 +0000,cm,75
2020-09-24 10:41:27 +0000,2020-09-24 10:41:30 +0000,cm,87
2020-09-24 10:47:11 +0000,2020-09-24 10:48:40 +0000,cm,74
2020-09-24 10:51:36 +0000,2020-09-24 10:51:39 +0000,cm,61
2020-09-25 01:58:36 +0000,2020-09-25 01:58:53 +0000,cm,90
2020-09-25 01:59:40 +0000,2020-09-25 02:01:30 +0000,cm,80
2020-09-25 02:03:23 +0000,2020-09-25 02:05:44 +0000,cm,73
2020-09-25 02:06:26 +0000,2020-09-25 02:08:19 +0000,cm,82
2020-09-25 02:09:49 +0000,2020-09-25 02:09:53 +0000,cm,38
2020-09-25 04:34:09 +0000,2020-09-25 04:34:11 +0000,cm,73
2020-09-25 04:36:24 +0000,2020-09-25 04:36:28 +0000,cm,81
2020-09-25 04:39:53 +0000,2020-09-25 04:39:56 +0000,cm,106
2020-09-25 04:41:02 +0000,2020-09-25 04:41:06 +0000,cm,94
2020-09-25 04:44:43 +0000,2020-09-25 04:45:29 +0000,cm,100
2020-09-25 07:48:09 +0000,2020-09-25 07:48:24 +0000,cm,80
2020-09-25 07:48:34 +0000,2020-09-25 07:48:41 +0000,cm,91
2020-09-25 07:59:12 +0000,2020-09-25 07:59:47 +0000,cm,75
2020-09-25 08:16:24 +0000,2020-09-25 08:16:58 +0000,cm,78
2020-09-25 08:17:08 +0000,2020-09-25 08:17:43 +0000,cm,72
2020-09-25 08:18:44 +0000,2020-09-25 08:18:47 +0000,cm,72
2020-09-25 08:31:20 +0000,2020-09-25 08:31:36 +0000,cm,85
2020-09-25 08:38:35 +0000,2020-09-25 08:41:48 +0000,cm,80
2020-09-25 09:04:01 +0000,2020-09-25 09:04:06 +0000,cm,53
2020-09-25 09:04:30 +0000,2020-09-25 09:04:38 +0000,cm,58
2020-09-25 09:05:37 +0000,2020-09-25 09:06:11 +0000,cm,79
2020-09-25 09:08:41 +0000,2020-09-25 09:12:49 +0000,cm,73
2020-09-25 09:15:45 +0000,2020-09-25 09:16:19 +0000,cm,58
2020-09-25 09:16:38 +0000,2020-09-25 09:17:13 +0000,cm,55
2020-09-25 09:17:27 +0000,2020-09-25 09:17:50 +0000,cm,71
2020-09-25 09:18:03 +0000,2020-09-25 09:18:26 +0000,cm,70
2020-09-25 09:21:27 +0000,2020-09-25 09:21:29 +0000,cm,68
2020-09-25 09:24:38 +0000,2020-09-25 09:26:03 +0000,cm,76
2020-09-25 09:27:14 +0000,2020-09-25 09:27:22 +0000,cm,77
2020-09-25 09:27:43 +0000,2020-09-25 09:27:45 +0000,cm,109
2020-09-25 09:34:30 +0000,2020-09-25 09:34:54 +0000,cm,82
2020-09-25 09:35:14 +0000,2020-09-25 09:37:13 +0000,cm,77
2020-09-25 09:37:26 +0000,2020-09-25 09:37:34 +0000,cm,93
2020-09-25 09:40:11 +0000,2020-09-25 09:40:21 +0000,cm,89
2020-09-25 09:41:20 +0000,2020-09-25 09:43:24 +0000,cm,84
2020-09-25 10:47:14 +0000,2020-09-25 10:47:41 +0000,cm,89
2020-09-25 10:48:02 +0000,2020-09-25 10:48:14 +0000,cm,107
2020-09-25 10:48:27 +0000,2020-09-25 10:48:47 +0000,cm,88
2020-09-25 10:50:19 +0000,2020-09-25 10:50:48 +0000,cm,91
2020-09-25 10:52:13 +0000,2020-09-25 10:52:18 +0000,cm,84
2020-09-25 10:55:00 +0000,2020-09-25 10:55:06 +0000,cm,52
2020-09-25 10:55:57 +0000,2020-09-25 10:56:11 +0000,cm,85
2020-09-25 10:56:29 +0000,2020-09-25 10:56:59 +0000,cm,90
2020-09-25 10:57:12 +0000,2020-09-25 10:57:25 +0000,cm,68
2020-09-25 10:58:44 +0000,2020-09-25 10:58:48 +0000,cm,58
2020-09-25 11:01:22 +0000,2020-09-25 11:01:42 +0000,cm,70
2020-09-25 11:04:48 +0000,2020-09-25 11:04:53 +0000,cm,86
2020-09-25 11:11:23 +0000,2020-09-25 11:11:56 +0000,cm,63
2020-09-25 11:12:35 +0000,2020-09-25 11:13:21 +0000,cm,67
2020-09-25 12:12:41 +0000,2020-09-25 12:12:47 +0000,cm,65
2020-09-25 12:15:17 +0000,2020-09-25 12:15:46 +0000,cm,56
2020-09-25 12:17:19 +0000,2020-09-25 12:17:23 +0000,cm,53
2020-09-25 12:20:55 +0000,2020-09-25 12:21:11 +0000,cm,68
2020-09-25 12:21:55 +0000,2020-09-25 12:21:58 +0000,cm,93
2020-09-25 12:22:22 +0000,2020-09-25 12:22:47 +0000,cm,93
2020-09-25 12:24:15 +0000,2020-09-25 12:24:59 +0000,cm,65
2020-09-25 12:25:42 +0000,2020-09-25 12:25:56 +0000,cm,66
2020-09-25 12:26:44 +0000,2020-09-25 12:26:49 +0000,cm,66
2020-09-25 12:27:33 +0000,2020-09-25 12:27:47 +0000,cm,63
2020-09-25 12:28:41 +0000,2020-09-25 12:29:19 +0000,cm,73
2020-09-25 12:31:58 +0000,2020-09-25 12:34:48 +0000,cm,78
2020-09-25 12:36:01 +0000,2020-09-25 12:37:02 +0000,cm,71
2020-09-25 12:38:04 +0000,2020-09-25 12:39:43 +0000,cm,72
2020-09-25 12:40:16 +0000,2020-09-25 12:40:24 +0000,cm,68
2020-09-25 12:40:34 +0000,2020-09-25 12:42:25 +0000,cm,73
2020-09-25 12:49:29 +0000,2020-09-25 12:50:04 +0000,cm,83
2020-09-25 12:55:00 +0000,2020-09-25 12:55:16 +0000,cm,68
2020-09-25 13:54:55 +0000,2020-09-25 13:54:58 +0000,cm,76
2020-09-25 14:01:00 +0000,2020-09-25 14:05:52 +0000,cm,75
2020-09-25 14:06:05 +0000,2020-09-25 14:06:41 +0000,cm,64
2020-09-25 14:06:52 +0000,2020-09-25 14:07:16 +0000,cm,76
2020-09-25 14:09:50 +0000,2020-09-25 14:10:07 +0000,cm,72
2020-09-25 14:10:20 +0000,2020-09-25 14:13:14 +0000,cm,70
2020-09-25 14:13:26 +0000,2020-09-25 14:13:49 +0000,cm,66
2020-09-25 14:14:31 +0000,2020-09-25 14:16:08 +0000,cm,82
2020-09-25 14:16:22 +0000,2020-09-25 14:16:32 +0000,cm,80
2020-09-25 14:16:43 +0000,2020-09-25 14:17:50 +0000,cm,91
2020-09-25 14:21:20 +0000,2020-09-25 14:22:09 +0000,cm,74
2020-09-25 14:22:21 +0000,2020-09-25 14:23:51 +0000,cm,75
2020-09-26 03:37:41 +0000,2020-09-26 03:40:11 +0000,cm,75
2020-09-26 03:40:22 +0000,2020-09-26 03:40:35 +0000,cm,74
2020-09-26 03:40:53 +0000,2020-09-26 03:40:59 +0000,cm,82
2020-09-26 04:07:16 +0000,2020-09-26 04:07:39 +0000,cm,75
2020-09-26 04:10:31 +0000,2020-09-26 04:10:39 +0000,cm,64
2020-09-26 04:11:15 +0000,2020-09-26 04:11:18 +0000,cm,66
2020-09-26 04:11:44 +0000,2020-09-26 04:11:46 +0000,cm,73
2020-09-26 04:13:01 +0000,2020-09-26 04:13:08 +0000,cm,66
2020-09-26 04:13:53 +0000,2020-09-26 04:13:55 +0000,cm,60
2020-09-26 04:15:20 +0000,2020-09-26 04:15:22 +0000,cm,73
2020-09-26 04:15:48 +0000,2020-09-26 04:15:50 +0000,cm,70
2020-09-26 04:16:33 +0000,2020-09-26 04:16:36 +0000,cm,72
2020-09-26 04:16:54 +0000,2020-09-26 04:17:24 +0000,cm,71
2020-09-26 04:18:35 +0000,2020-09-26 04:18:50 +0000,cm,75
2020-09-26 04:22:44 +0000,2020-09-26 04:22:48 +0000,cm,63
2020-09-26 04:23:35 +0000,2020-09-26 04:24:05 +0000,cm,73
2020-09-26 04:26:14 +0000,2020-09-26 04:26:26 +0000,cm,68
2020-09-26 04:31:15 +0000,2020-09-26 04:32:25 +0000,cm,71
2020-09-26 04:36:07 +0000,2020-09-26 04:36:14 +0000,cm,90
2020-09-26 04:37:26 +0000,2020-09-26 04:37:40 +0000,cm,71
2020-09-26 04:38:05 +0000,2020-09-26 04:38:42 +0000,cm,74
2020-09-26 04:39:57 +0000,2020-09-26 04:40:03 +0000,cm,70
2020-09-26 04:40:18 +0000,2020-09-26 04:40:35 +0000,cm,72
2020-09-26 04:40:50 +0000,2020-09-26 04:41:50 +0000,cm,72
2020-09-26 04:44:09 +0000,2020-09-26 04:44:12 +0000,cm,51
2020-09-26 04:46:27 +0000,2020-09-26 04:46:30 +0000,cm,69
2020-09-26 04:48:45 +0000,2020-09-26 04:50:13 +0000,cm,75
2020-09-26 04:56:46 +0000,2020-09-26 04:57:23 +0000,cm,71
2020-09-26 04:57:49 +0000,2020-09-26 04:57:51 +0000,cm,69
2020-09-26 05:01:06 +0000,2020-09-26 05:01:08 +0000,cm,66
2020-09-26 05:16:02 +0000,2020-09-26 05:16:08 +0000,cm,64
2020-09-26 05:16:35 +0000,2020-09-26 05:17:33 +0000,cm,62
2020-09-26 05:19:37 +0000,2020-09-26 05:21:24 +0000,cm,67
2020-09-26 05:21:37 +0000,2020-09-26 05:24:46 +0000,cm,65
2020-09-26 05:24:59 +0000,2020-09-26 05:28:06 +0000,cm,69
2020-09-26 05:29:20 +0000,2020-09-26 05:34:20 +0000,cm,67
2020-09-26 05:37:12 +0000,2020-09-26 05:38:02 +0000,cm,67
2020-09-26 05:38:48 +0000,2020-09-26 05:40:25 +0000,cm,67
2020-09-26 05:41:11 +0000,2020-09-26 05:41:38 +0000,cm,64
2020-09-26 05:43:10 +0000,2020-09-26 05:44:13 +0000,cm,65
2020-09-26 05:45:58 +0000,2020-09-26 05:47:01 +0000,cm,69
2020-09-26 10:22:49 +0000,2020-09-26 10:25:01 +0000,cm,85
2020-09-26 10:25:20 +0000,2020-09-26 10:28:44 +0000,cm,78
2020-09-26 10:29:01 +0000,2020-09-26 10:29:05 +0000,cm,71
2020-09-26 10:30:28 +0000,2020-09-26 10:30:39 +0000,cm,55
2020-09-26 10:30:54 +0000,2020-09-26 10:31:01 +0000,cm,93
2020-09-26 10:44:20 +0000,2020-09-26 10:44:53 +0000,cm,66
2020-09-26 10:46:22 +0000,2020-09-26 10:48:01 +0000,cm,63
2020-09-26 10:48:14 +0000,2020-09-26 10:48:20 +0000,cm,67
2020-09-26 10:48:34 +0000,2020-09-26 10:48:58 +0000,cm,66
2020-09-26 10:49:12 +0000,2020-09-26 10:51:10 +0000,cm,66
2020-09-26 10:53:06 +0000,2020-09-26 10:53:45 +0000,cm,70
2020-09-26 10:54:10 +0000,2020-09-26 10:54:33 +0000,cm,67
2020-09-26 10:54:59 +0000,2020-09-26 10:55:03 +0000,cm,53
2020-09-26 10:55:20 +0000,2020-09-26 10:55:29 +0000,cm,73
2020-09-26 10:57:01 +0000,2020-09-26 10:58:08 +0000,cm,80
2020-09-26 10:58:33 +0000,2020-09-26 10:58:45 +0000,cm,94
2020-09-26 10:58:56 +0000,2020-09-26 11:00:56 +0000,cm,74
2020-09-26 11:03:35 +0000,2020-09-26 11:03:51 +0000,cm,114
2020-09-26 11:04:11 +0000,2020-09-26 11:04:26 +0000,cm,93
2020-09-26 11:04:39 +0000,2020-09-26 11:04:45 +0000,cm,104
2020-09-26 11:04:55 +0000,2020-09-26 11:05:39 +0000,cm,95
2020-09-26 11:05:49 +0000,2020-09-26 11:06:36 +0000,cm,97
2020-09-26 11:06:48 +0000,2020-09-26 11:07:50 +0000,cm,100
2020-09-26 11:10:22 +0000,2020-09-26 11:10:27 +0000,cm,64
2020-09-26 11:14:52 +0000,2020-09-26 11:16:15 +0000,cm,72
2020-09-26 11:20:08 +0000,2020-09-26 11:20:15 +0000,cm,118
2020-09-26 11:20:39 +0000,2020-09-26 11:21:04 +0000,cm,81
2020-09-26 11:22:48 +0000,2020-09-26 11:26:12 +0000,cm,93
2020-09-26 11:26:24 +0000,2020-09-26 11:26:48 +0000,cm,76
2020-09-26 11:27:00 +0000,2020-09-26 11:29:12 +0000,cm,96
2020-09-26 11:29:24 +0000,2020-09-26 11:30:08 +0000,cm,97
2020-09-26 11:32:52 +0000,2020-09-26 11:36:57 +0000,cm,91
2020-09-26 11:47:42 +0000,2020-09-26 11:47:59 +0000,cm,59
2020-09-26 11:51:59 +0000,2020-09-26 11:52:03 +0000,cm,65
2020-09-26 12:49:39 +0000,2020-09-26 12:49:44 +0000,cm,48
2020-09-26 23:57:39 +0000,2020-09-26 23:58:07 +0000,cm,70
2020-09-26 23:58:33 +0000,2020-09-27 00:00:38 +0000,cm,76
2020-09-27 00:03:23 +0000,2020-09-27 00:03:32 +0000,cm,68
2020-09-27 00:03:53 +0000,2020-09-27 00:05:29 +0000,cm,85
2020-09-27 00:07:59 +0000,2020-09-27 00:12:58 +0000,cm,76
2020-09-27 00:14:33 +0000,2020-09-27 00:17:01 +0000,cm,68
2020-09-27 00:17:39 +0000,2020-09-27 00:17:49 +0000,cm,79
2020-09-27 00:18:33 +0000,2020-09-27 00:20:24 +0000,cm,87
2020-09-27 00:24:13 +0000,2020-09-27 00:24:25 +0000,cm,57
2020-09-27 00:47:39 +0000,2020-09-27 00:47:48 +0000,cm,63
2020-09-27 00:48:12 +0000,2020-09-27 00:48:30 +0000,cm,71
2020-09-27 01:09:05 +0000,2020-09-27 01:09:35 +0000,cm,56
2020-09-27 01:12:15 +0000,2020-09-27 01:12:18 +0000,cm,66
2020-09-27 01:14:30 +0000,2020-09-27 01:15:18 +0000,cm,77
2020-09-27 01:15:32 +0000,2020-09-27 01:17:31 +0000,cm,70
2020-09-27 01:17:41 +0000,2020-09-27 01:22:16 +0000,cm,80
2020-09-27 01:22:45 +0000,2020-09-27 01:22:52 +0000,cm,55
2020-09-27 01:23:03 +0000,2020-09-27 01:23:07 +0000,cm,109
2020-09-27 01:23:56 +0000,2020-09-27 01:24:05 +0000,cm,73
2020-09-27 01:24:17 +0000,2020-09-27 01:24:26 +0000,cm,82
2020-09-27 01:25:36 +0000,2020-09-27 01:27:57 +0000,cm,106
2020-09-27 01:28:14 +0000,2020-09-27 01:28:18 +0000,cm,98
2020-09-27 01:28:33 +0000,2020-09-27 01:30:27 +0000,cm,97
2020-09-27 01:30:41 +0000,2020-09-27 01:31:04 +0000,cm,77
2020-09-27 01:35:53 +0000,2020-09-27 01:35:56 +0000,cm,59
2020-09-27 01:47:54 +0000,2020-09-27 01:48:19 +0000,cm,73
2020-09-27 01:59:31 +0000,2020-09-27 01:59:34 +0000,cm,54
2020-09-27 02:19:11 +0000,2020-09-27 02:19:17 +0000,cm,64
2020-09-27 02:23:53 +0000,2020-09-27 02:24:08 +0000,cm,68
2020-09-27 02:31:03 +0000,2020-09-27 02:31:21 +0000,cm,61
2020-09-27 02:39:27 +0000,2020-09-27 02:39:31 +0000,cm,86
2020-09-27 02:41:33 +0000,2020-09-27 02:41:51 +0000,cm,78
2020-09-27 02:42:02 +0000,2020-09-27 02:42:08 +0000,cm,66
2020-09-27 02:42:46 +0000,2020-09-27 02:42:54 +0000,cm,76
2020-09-27 02:55:15 +0000,2020-09-27 02:55:21 +0000,cm,60
2020-09-27 02:56:54 +0000,2020-09-27 02:57:40 +0000,cm,77
2020-09-27 02:58:44 +0000,2020-09-27 02:58:57 +0000,cm,86
2020-09-27 02:59:22 +0000,2020-09-27 02:59:27 +0000,cm,73
2020-09-27 03:21:25 +0000,2020-09-27 03:21:28 +0000,cm,59
2020-09-27 03:40:43 +0000,2020-09-27 03:40:46 +0000,cm,45
2020-09-27 03:41:16 +0000,2020-09-27 03:43:45 +0000,cm,73
2020-09-27 03:46:59 +0000,2020-09-27 03:47:13 +0000,cm,67
2020-09-27 03:49:26 +0000,2020-09-27 03:49:29 +0000,cm,99
2020-09-27 03:51:27 +0000,2020-09-27 03:51:44 +0000,cm,64
2020-09-27 03:52:34 +0000,2020-09-27 03:53:05 +0000,cm,76
2020-09-27 03:53:21 +0000,2020-09-27 03:54:09 +0000,cm,82
2020-09-27 03:54:58 +0000,2020-09-27 03:55:05 +0000,cm,81
2020-09-27 04:03:56 +0000,2020-09-27 04:04:16 +0000,cm,59
2020-09-27 04:04:35 +0000,2020-09-27 04:05:34 +0000,cm,69
2020-09-27 04:05:45 +0000,2020-09-27 04:06:32 +0000,cm,67
2020-09-27 04:09:52 +0000,2020-09-27 04:10:01 +0000,cm,59
2020-09-27 04:11:01 +0000,2020-09-27 04:11:17 +0000,cm,76
2020-09-27 04:13:03 +0000,2020-09-27 04:13:19 +0000,cm,61
2020-09-27 04:13:44 +0000,2020-09-27 04:14:14 +0000,cm,65
2020-09-27 04:14:28 +0000,2020-09-27 04:14:36 +0000,cm,65
2020-09-27 04:16:31 +0000,2020-09-27 04:16:36 +0000,cm,63
2020-09-27 04:16:56 +0000,2020-09-27 04:17:30 +0000,cm,88
2020-09-27 04:31:44 +0000,2020-09-27 04:31:49 +0000,cm,59
2020-09-27 04:37:58 +0000,2020-09-27 04:38:02 +0000,cm,56
2020-09-27 04:39:30 +0000,2020-09-27 04:40:09 +0000,cm,104
2020-09-27 04:45:26 +0000,2020-09-27 04:45:33 +0000,cm,98
2020-09-27 04:46:14 +0000,2020-09-27 04:46:22 +0000,cm,59
2020-09-27 04:50:54 +0000,2020-09-27 04:51:03 +0000,cm,72
2020-09-27 05:22:00 +0000,2020-09-27 05:22:09 +0000,cm,60
2020-09-27 05:22:20 +0000,2020-09-27 05:22:28 +0000,cm,63
2020-09-27 05:23:31 +0000,2020-09-27 05:23:39 +0000,cm,62
2020-09-27 05:24:01 +0000,2020-09-27 05:24:04 +0000,cm,95
2020-09-27 05:26:25 +0000,2020-09-27 05:26:29 +0000,cm,67
2020-09-27 05:27:25 +0000,2020-09-27 05:27:48 +0000,cm,97
2020-09-27 05:28:02 +0000,2020-09-27 05:28:46 +0000,cm,75
2020-09-27 05:29:47 +0000,2020-09-27 05:30:00 +0000,cm,74
2020-09-27 05:30:19 +0000,2020-09-27 05:30:46 +0000,cm,80
2020-09-27 05:32:29 +0000,2020-09-27 05:32:32 +0000,cm,87
2020-09-27 05:34:06 +0000,2020-09-27 05:34:08 +0000,cm,99
2020-09-27 05:36:17 +0000,2020-09-27 05:36:19 +0000,cm,86
2020-09-27 05:36:59 +0000,2020-09-27 05:37:15 +0000,cm,80
2020-09-27 05:38:27 +0000,2020-09-27 05:38:38 +0000,cm,82
2020-09-27 05:41:11 +0000,2020-09-27 05:41:20 +0000,cm,65
2020-09-27 05:42:47 +0000,2020-09-27 05:42:53 +0000,cm,76
2020-09-27 05:46:06 +0000,2020-09-27 05:46:22 +0000,cm,97
2020-09-27 05:47:54 +0000,2020-09-27 05:48:23 +0000,cm,80
2020-09-27 06:27:59 +0000,2020-09-27 06:28:11 +0000,cm,59
2020-09-27 06:28:59 +0000,2020-09-27 06:29:02 +0000,cm,78
2020-09-27 06:29:13 +0000,2020-09-27 06:29:24 +0000,cm,111
2020-09-27 06:32:11 +0000,2020-09-27 06:32:14 +0000,cm,120
2020-09-27 06:37:48 +0000,2020-09-27 06:37:55 +0000,cm,97
2020-09-27 06:43:22 +0000,2020-09-27 06:44:25 +0000,cm,59
2020-09-27 06:44:35 +0000,2020-09-27 06:44:43 +0000,cm,52
2020-09-27 06:45:20 +0000,2020-09-27 06:46:35 +0000,cm,62
2020-09-27 06:47:38 +0000,2020-09-27 06:49:22 +0000,cm,75
2020-09-27 06:49:36 +0000,2020-09-27 06:50:00 +0000,cm,61
2020-09-27 06:52:55 +0000,2020-09-27 06:53:00 +0000,cm,63
2020-09-27 06:59:01 +0000,2020-09-27 06:59:05 +0000,cm,66
2020-09-27 07:21:09 +0000,2020-09-27 07:21:30 +0000,cm,132
2020-09-27 07:22:44 +0000,2020-09-27 07:23:05 +0000,cm,76
2020-09-27 07:23:25 +0000,2020-09-27 07:23:56 +0000,cm,60
2020-09-27 07:24:48 +0000,2020-09-27 07:25:42 +0000,cm,67
2020-09-27 07:30:35 +0000,2020-09-27 07:30:59 +0000,cm,109
2020-09-27 07:31:22 +0000,2020-09-27 07:31:26 +0000,cm,77
2020-09-27 07:32:14 +0000,2020-09-27 07:32:31 +0000,cm,68
2020-09-27 07:32:45 +0000,2020-09-27 07:33:01 +0000,cm,98
2020-09-27 07:35:32 +0000,2020-09-27 07:35:36 +0000,cm,100
2020-09-27 07:36:31 +0000,2020-09-27 07:36:46 +0000,cm,67
2020-09-27 07:38:21 +0000,2020-09-27 07:38:33 +0000,cm,85
2020-09-27 07:40:36 +0000,2020-09-27 07:40:41 +0000,cm,68
2020-09-27 07:46:52 +0000,2020-09-27 07:46:54 +0000,cm,58
2020-09-27 07:47:12 +0000,2020-09-27 07:48:10 +0000,cm,63
2020-09-27 07:48:38 +0000,2020-09-27 07:48:41 +0000,cm,71
2020-09-27 07:48:59 +0000,2020-09-27 07:49:04 +0000,cm,65
2020-09-27 08:02:22 +0000,2020-09-27 08:02:25 +0000,cm,74
2020-09-27 08:03:47 +0000,2020-09-27 08:03:50 +0000,cm,64
2020-09-27 08:25:22 +0000,2020-09-27 08:25:25 +0000,cm,83
2020-09-27 08:26:11 +0000,2020-09-27 08:26:17 +0000,cm,67
2020-09-27 08:26:28 +0000,2020-09-27 08:26:37 +0000,cm,90
2020-09-27 08:28:08 +0000,2020-09-27 08:28:11 +0000,cm,64
2020-09-27 08:28:37 +0000,2020-09-27 08:29:37 +0000,cm,65
2020-09-27 08:32:07 +0000,2020-09-27 08:32:11 +0000,cm,61
2020-09-27 08:33:46 +0000,2020-09-27 08:33:59 +0000,cm,60
2020-09-27 08:35:59 +0000,2020-09-27 08:36:05 +0000,cm,67
2020-09-27 08:39:33 +0000,2020-09-27 08:39:43 +0000,cm,53
2020-09-27 08:42:41 +0000,2020-09-27 08:42:46 +0000,cm,68
2020-09-27 08:42:59 +0000,2020-09-27 08:43:01 +0000,cm,79
2020-09-27 08:43:41 +0000,2020-09-27 08:43:49 +0000,cm,55
2020-09-27 08:44:46 +0000,2020-09-27 08:44:56 +0000,cm,76
2020-09-27 08:45:29 +0000,2020-09-27 08:45:45 +0000,cm,84
2020-09-27 08:48:13 +0000,2020-09-27 08:48:34 +0000,cm,90
2020-09-27 08:55:18 +0000,2020-09-27 08:55:27 +0000,cm,61
2020-09-27 08:57:16 +0000,2020-09-27 08:57:27 +0000,cm,73
2020-09-27 08:59:27 +0000,2020-09-27 09:01:59 +0000,cm,89
2020-09-27 09:03:28 +0000,2020-09-27 09:03:41 +0000,cm,63
2020-09-27 09:04:04 +0000,2020-09-27 09:05:26 +0000,cm,87
2020-09-27 09:08:46 +0000,2020-09-27 09:08:56 +0000,cm,85
2020-09-27 09:13:02 +0000,2020-09-27 09:13:05 +0000,cm,71
2020-09-27 09:13:41 +0000,2020-09-27 09:14:14 +0000,cm,88
2020-09-27 09:16:00 +0000,2020-09-27 09:16:04 +0000,cm,56
2020-09-27 09:17:38 +0000,2020-09-27 09:17:49 +0000,cm,110
2020-09-27 09:19:45 +0000,2020-09-27 09:20:34 +0000,cm,83
2020-09-27 09:21:35 +0000,2020-09-27 09:21:40 +0000,cm,52
2020-09-27 09:32:51 +0000,2020-09-27 09:33:30 +0000,cm,66
