startDate,endDate,unit,value
2020-08-20 01:54:14 +0000,2020-08-20 02:01:08 +0000,km,0.22743
2020-08-20 02:58:58 +0000,2020-08-20 03:03:08 +0000,km,0.19632
2020-08-20 03:09:19 +0000,2020-08-20 03:16:19 +0000,km,0.05295
2020-08-20 03:19:23 +0000,2020-08-20 03:23:33 +0000,km,0.21361
2020-08-20 03:23:38 +0000,2020-08-20 03:23:58 +0000,km,0.02321
2020-08-20 03:23:58 +0000,2020-08-20 03:27:23 +0000,km,0.0826
2020-08-20 03:46:24 +0000,2020-08-20 03:55:52 +0000,km,0.04243
2020-08-20 03:57:33 +0000,2020-08-20 04:07:34 +0000,km,0.14464
2020-08-20 04:07:34 +0000,2020-08-20 04:16:50 +0000,km,0.73769
2020-08-20 04:17:58 +0000,2020-08-20 04:27:58 +0000,km,0.3425
2020-08-20 04:27:58 +0000,2020-08-20 04:37:44 +0000,km,0.31258
2020-08-20 04:37:59 +0000,2020-08-20 04:47:58 +0000,km,0.46933
2020-08-20 04:47:58 +0000,2020-08-20 04:57:36 +0000,km,0.34988
2020-08-20 04:58:04 +0000,2020-08-20 05:03:52 +0000,km,0.35785
2020-08-20 05:15:29 +0000,2020-08-20 05:25:05 +0000,km,0.46994
2020-08-20 05:27:34 +0000,2020-08-20 05:33:55 +0000,km,0.07018
2020-08-20 05:48:34 +0000,2020-08-20 05:50:40 +0000,km,0.04584
2020-08-20 06:29:30 +0000,2020-08-20 06:39:26 +0000,km,0.32622
2020-08-20 06:39:36 +0000,2020-08-20 06:48:47 +0000,km,0.01393
2020-08-20 06:50:10 +0000,2020-08-20 06:59:41 +0000,km,0.32602
2020-08-20 07:00:11 +0000,2020-08-20 07:07:28 +0000,km,0.0864
2020-08-20 07:11:05 +0000,2020-08-20 07:12:23 +0000,km,0.06982
2020-08-20 09:49:56 +0000,2020-08-20 09:59:57 +0000,km,0.53388
2020-08-20 09:59:57 +0000,2020-08-20 10:09:40 +0000,km,0.36365
2020-08-20 10:11:29 +0000,2020-08-20 10:21:29 +0000,km,0.07783
2020-08-20 10:21:29 +0000,2020-08-20 10:27:02 +0000,km,0.08175
2020-08-20 11:45:45 +0000,2020-08-20 11:51:54 +0000,km,0.19484
2020-08-20 12:07:13 +0000,2020-08-20 12:17:14 +0000,km,0.47362
2020-08-20 12:17:14 +0000,2020-08-20 12:27:15 +0000,km,0.09901
2020-08-20 12:27:22 +0000,2020-08-20 12:30:57 +0000,km,0.08081
2020-08-20 12:50:34 +0000,2020-08-20 12:56:48 +0000,km,0.03579
2020-08-20 13:16:20 +0000,2020-08-20 13:16:37 +0000,km,0.02379
2020-08-20 14:34:52 +0000,2020-08-20 14:40:53 +0000,km,0.12143
2020-08-21 00:44:35 +0000,2020-08-21 00:45:56 +0000,km,0.0433
2020-08-21 01:17:55 +0000,2020-08-21 01:27:56 +0000,km,0.184
2020-08-21 01:27:56 +0000,2020-08-21 01:37:01 +0000,km,0.35057
2020-08-21 01:48:16 +0000,2020-08-21 01:57:12 +0000,km,0.20628
2020-08-21 01:59:30 +0000,2020-08-21 02:04:36 +0000,km,0.03159
2020-08-21 03:00:06 +0000,2020-08-21 03:07:13 +0000,km,0.17711
2020-08-21 03:20:06 +0000,2020-08-21 03:22:37 +0000,km,0.1905
2020-08-21 03:22:37 +0000,2020-08-21 03:31:55 +0000,km,0.63443
2020-08-21 03:32:43 +0000,2020-08-21 03:40:30 +0000,km,0.03472
2020-08-21 03:44:38 +0000,2020-08-21 03:54:39 +0000,km,0.30771
2020-08-21 03:54:39 +0000,2020-08-21 04:03:22 +0000,km,0.20898
2020-08-21 04:22:08 +0000,2020-08-21 04:30:23 +0000,km,0.26837
2020-08-21 05:05:34 +0000,2020-08-21 05:05:37 +0000,km,0.00516
2020-08-21 05:25:20 +0000,2020-08-21 05:35:21 +0000,km,0.10081
2020-08-21 05:35:21 +0000,2020-08-21 05:45:20 +0000,km,0.34644
2020-08-21 05:47:36 +0000,2020-08-21 05:57:37 +0000,km,0.24346
2020-08-21 05:57:37 +0000,2020-08-21 06:05:46 +0000,km,0.32555
2020-08-21 06:10:42 +0000,2020-08-21 06:19:17 +0000,km,0.05265
2020-08-21 06:20:58 +0000,2020-08-21 06:29:50 +0000,km,0.19123
2020-08-21 06:31:11 +0000,2020-08-21 06:41:12 +0000,km,0.24393
2020-08-21 06:41:12 +0000,2020-08-21 06:51:02 +0000,km,0.32633
2020-08-21 06:53:49 +0000,2020-08-21 07:03:50 +0000,km,0.53711
2020-08-21 07:03:50 +0000,2020-08-21 07:11:14 +0000,km,0.33074
2020-08-21 07:15:34 +0000,2020-08-21 07:15:37 +0000,km,0.0021
2020-08-21 07:26:00 +0000,2020-08-21 07:36:01 +0000,km,0.53392
2020-08-21 07:36:01 +0000,2020-08-21 07:46:02 +0000,km,0.46669
2020-08-21 07:46:02 +0000,2020-08-21 07:54:22 +0000,km,0.34291
2020-08-21 07:58:19 +0000,2020-08-21 07:59:30 +0000,km,0.07272
2020-08-21 08:17:26 +0000,2020-08-21 08:22:44 +0000,km,0.22699
2020-08-21 09:19:23 +0000,2020-08-21 09:21:20 +0000,km,0.03898
2020-08-21 09:49:26 +0000,2020-08-21 09:49:36 +0000,km,0.00584
2020-08-21 10:28:58 +0000,2020-08-21 10:29:25 +0000,km,0.02234
2020-08-21 11:13:49 +0000,2020-08-21 11:13:55 +0000,km,0.00774
2020-08-21 11:38:04 +0000,2020-08-21 11:44:02 +0000,km,0.09014
2020-08-21 12:12:11 +0000,2020-08-21 12:16:13 +0000,km,0.08198
2020-08-21 12:16:48 +0000,2020-08-21 12:20:43 +0000,km,0.0566
2020-08-21 12:53:07 +0000,2020-08-21 12:54:00 +0000,km,0.05191
2020-08-21 14:01:18 +0000,2020-08-21 14:01:28 +0000,km,0.01143
2020-08-21 14:29:57 +0000,2020-08-21 14:34:40 +0000,km,0.14589
2020-08-21 23:22:18 +0000,2020-08-21 23:22:20 +0000,km,0.0126
2020-08-22 01:18:00 +0000,2020-08-22 01:22:04 +0000,km,0.01827
2020-08-22 01:30:44 +0000,2020-08-22 01:40:02 +0000,km,0.08261
2020-08-22 01:43:55 +0000,2020-08-22 01:46:11 +0000,km,0.09177
2020-08-22 01:56:07 +0000,2020-08-22 02:05:03 +0000,km,0.19427
2020-08-22 02:06:21 +0000,2020-08-22 02:10:11 +0000,km,0.02488
2020-08-22 03:03:02 +0000,2020-08-22 03:04:53 +0000,km,0.16357
2020-08-22 03:29:07 +0000,2020-08-22 03:35:18 +0000,km,0.16906
2020-08-22 04:02:04 +0000,2020-08-22 04:06:37 +0000,km,0.05228
2020-08-22 04:43:51 +0000,2020-08-22 04:46:37 +0000,km,0.03753
2020-08-22 05:23:32 +0000,2020-08-22 05:24:56 +0000,km,0.05742
2020-08-22 06:11:07 +0000,2020-08-22 06:11:30 +0000,km,0.02023
2020-08-22 06:22:47 +0000,2020-08-22 06:22:59 +0000,km,0.01253
2020-08-22 06:55:28 +0000,2020-08-22 06:55:33 +0000,km,0.00944
2020-08-22 07:29:13 +0000,2020-08-22 07:29:36 +0000,km,0.01276
2020-08-22 08:09:52 +0000,2020-08-22 08:09:58 +0000,km,0.0047
2020-08-22 09:44:55 +0000,2020-08-22 09:52:07 +0000,km,0.01955
2020-08-22 10:33:40 +0000,2020-08-22 10:39:11 +0000,km,0.05229
2020-08-22 11:03:00 +0000,2020-08-22 11:12:18 +0000,km,0.1239
2020-08-22 11:13:54 +0000,2020-08-22 11:13:59 +0000,km,0.00732
2020-08-22 12:15:13 +0000,2020-08-22 12:20:24 +0000,km,0.04114
2020-08-22 14:12:31 +0000,2020-08-22 14:14:22 +0000,km,0.01417
2020-08-22 14:23:48 +0000,2020-08-22 14:24:13 +0000,km,0.02308
2020-08-22 15:29:39 +0000,2020-08-22 15:29:42 +0000,km,0.01136
2020-08-23 00:54:44 +0000,2020-08-23 01:00:00 +0000,km,0.0862
2020-08-23 01:12:50 +0000,2020-08-23 01:21:31 +0000,km,0.1185
2020-08-23 01:25:06 +0000,2020-08-23 01:32:50 +0000,km,0.05958
2020-08-23 01:35:59 +0000,2020-08-23 01:39:37 +0000,km,0.06243
2020-08-23 01:47:14 +0000,2020-08-23 01:47:16 +0000,km,0.00568
2020-08-23 02:03:28 +0000,2020-08-23 02:07:46 +0000,km,0.22376
2020-08-23 02:20:16 +0000,2020-08-23 02:22:12 +0000,km,0.06373
2020-08-23 02:59:38 +0000,2020-08-23 03:07:28 +0000,km,0.23837
2020-08-23 03:30:37 +0000,2020-08-23 03:38:26 +0000,km,0.19073
2020-08-23 04:01:17 +0000,2020-08-23 04:09:57 +0000,km,0.08847
2020-08-23 04:12:24 +0000,2020-08-23 04:20:11 +0000,km,0.23777
2020-08-23 04:46:33 +0000,2020-08-23 04:56:01 +0000,km,0.16007
2020-08-23 04:56:46 +0000,2020-08-23 04:59:33 +0000,km,0.08948
2020-08-23 05:34:40 +0000,2020-08-23 05:34:42 +0000,km,0.0048
2020-08-23 06:04:32 +0000,2020-08-23 06:14:33 +0000,km,0.16439
2020-08-23 06:14:33 +0000,2020-08-23 06:15:13 +0000,km,0.04632
2020-08-23 06:29:24 +0000,2020-08-23 06:29:27 +0000,km,0.00352
2020-08-23 06:40:11 +0000,2020-08-23 06:44:49 +0000,km,0.0682
2020-08-23 06:58:50 +0000,2020-08-23 06:59:08 +0000,km,0.00876
2020-08-23 07:09:37 +0000,2020-08-23 07:13:26 +0000,km,0.05049
2020-08-23 08:03:54 +0000,2020-08-23 08:04:07 +0000,km,0.01798
2020-08-23 08:38:59 +0000,2020-08-23 08:41:40 +0000,km,0.05001
2020-08-23 08:59:26 +0000,2020-08-23 09:09:24 +0000,km,0.3423
2020-08-23 09:10:37 +0000,2020-08-23 09:20:36 +0000,km,0.76229
2020-08-23 09:20:39 +0000,2020-08-23 09:30:38 +0000,km,0.9091
2020-08-23 09:30:38 +0000,2020-08-23 09:40:37 +0000,km,0.73998
2020-08-23 09:40:37 +0000,2020-08-23 09:50:35 +0000,km,0.65771
2020-08-23 09:50:35 +0000,2020-08-23 10:00:36 +0000,km,0.10005
2020-08-23 10:00:36 +0000,2020-08-23 10:05:12 +0000,km,0.19393
2020-08-23 10:39:44 +0000,2020-08-23 10:40:37 +0000,km,0.04207
2020-08-23 10:51:38 +0000,2020-08-23 10:54:05 +0000,km,0.03779
2020-08-23 11:19:14 +0000,2020-08-23 11:19:39 +0000,km,0.03217
2020-08-23 12:25:48 +0000,2020-08-23 12:26:25 +0000,km,0.03018
2020-08-23 13:51:19 +0000,2020-08-23 13:56:22 +0000,km,0.08046
2020-08-23 14:09:48 +0000,2020-08-23 14:12:17 +0000,km,0.15301
2020-08-23 14:24:06 +0000,2020-08-23 14:24:19 +0000,km,0.02348
2020-08-23 15:11:42 +0000,2020-08-23 15:12:07 +0000,km,0.02831
2020-08-23 19:22:33 +0000,2020-08-23 19:24:31 +0000,km,0.04974
2020-08-24 00:25:05 +0000,2020-08-24 00:29:48 +0000,km,0.03516
2020-08-24 01:03:25 +0000,2020-08-24 01:12:27 +0000,km,0.13918
2020-08-24 01:14:18 +0000,2020-08-24 01:20:02 +0000,km,0.35699
2020-08-24 01:43:03 +0000,2020-08-24 01:53:04 +0000,km,0.20245
2020-08-24 01:53:04 +0000,2020-08-24 02:02:27 +0000,km,0.05129
2020-08-24 02:03:30 +0000,2020-08-24 02:03:42 +0000,km,0.03196
2020-08-24 02:59:41 +0000,2020-08-24 03:06:46 +0000,km,0.15056
2020-08-24 03:11:03 +0000,2020-08-24 03:11:31 +0000,km,0.0097
2020-08-24 03:24:52 +0000,2020-08-24 03:32:04 +0000,km,0.37532
2020-08-24 03:38:00 +0000,2020-08-24 03:38:07 +0000,km,0.01107
2020-08-24 05:09:26 +0000,2020-08-24 05:09:33 +0000,km,0.01263
2020-08-24 07:39:49 +0000,2020-08-24 07:49:32 +0000,km,0.05912
2020-08-24 07:55:56 +0000,2020-08-24 08:02:37 +0000,km,0.08106
2020-08-24 08:36:08 +0000,2020-08-24 08:39:17 +0000,km,0.03439
2020-08-24 08:53:11 +0000,2020-08-24 09:03:12 +0000,km,0.10252
2020-08-24 09:03:12 +0000,2020-08-24 09:11:19 +0000,km,0.43128
2020-08-24 11:43:54 +0000,2020-08-24 11:44:12 +0000,km,0.02233
2020-08-24 12:02:08 +0000,2020-08-24 12:11:27 +0000,km,0.02538
2020-08-24 12:27:53 +0000,2020-08-24 12:37:51 +0000,km,0.08455
2020-08-24 12:37:51 +0000,2020-08-24 12:43:47 +0000,km,0.24853
2020-08-24 12:54:37 +0000,2020-08-24 12:55:09 +0000,km,0.03195
2020-08-24 13:36:01 +0000,2020-08-24 13:39:23 +0000,km,0.09856
2020-08-24 14:09:52 +0000,2020-08-24 14:18:18 +0000,km,0.05786
2020-08-24 14:25:55 +0000,2020-08-24 14:28:47 +0000,km,0.03318
2020-08-25 00:51:25 +0000,2020-08-25 00:51:48 +0000,km,0.02366
2020-08-25 01:06:52 +0000,2020-08-25 01:06:54 +0000,km,0.00584
2020-08-25 01:23:22 +0000,2020-08-25 01:31:21 +0000,km,0.37116
2020-08-25 01:38:38 +0000,2020-08-25 01:47:34 +0000,km,0.02866
2020-08-25 01:49:33 +0000,2020-08-25 01:59:31 +0000,km,0.45657
2020-08-25 02:00:14 +0000,2020-08-25 02:03:11 +0000,km,0.15174
2020-08-25 03:01:28 +0000,2020-08-25 03:11:22 +0000,km,0.14194
2020-08-25 03:14:49 +0000,2020-08-25 03:21:28 +0000,km,0.20366
2020-08-25 03:27:55 +0000,2020-08-25 03:29:00 +0000,km,0.07224
2020-08-25 03:42:49 +0000,2020-08-25 03:51:57 +0000,km,0.16185
2020-08-25 03:53:15 +0000,2020-08-25 04:02:44 +0000,km,0.10191
2020-08-25 04:04:40 +0000,2020-08-25 04:14:39 +0000,km,0.38094
2020-08-25 04:14:39 +0000,2020-08-25 04:24:17 +0000,km,0.63393
2020-08-25 04:24:17 +0000,2020-08-25 04:24:58 +0000,km,0.01386
2020-08-25 05:30:39 +0000,2020-08-25 05:39:35 +0000,km,0.32212
2020-08-25 05:41:23 +0000,2020-08-25 05:41:38 +0000,km,0.01521
2020-08-25 05:57:42 +0000,2020-08-25 06:07:08 +0000,km,0.40259
2020-08-25 06:37:45 +0000,2020-08-25 06:38:53 +0000,km,0.03472
2020-08-25 07:38:12 +0000,2020-08-25 07:39:43 +0000,km,0.05307
2020-08-25 09:09:25 +0000,2020-08-25 09:11:11 +0000,km,0.03175
2020-08-25 09:26:50 +0000,2020-08-25 09:27:00 +0000,km,0.01505
2020-08-25 09:38:12 +0000,2020-08-25 09:38:15 +0000,km,0.00396
2020-08-25 10:00:06 +0000,2020-08-25 10:05:55 +0000,km,0.05579
2020-08-25 10:29:26 +0000,2020-08-25 10:36:18 +0000,km,0.14288
2020-08-25 10:39:47 +0000,2020-08-25 10:39:55 +0000,km,0.00449
2020-08-25 11:04:44 +0000,2020-08-25 11:12:57 +0000,km,0.11561
2020-08-25 11:16:49 +0000,2020-08-25 11:17:09 +0000,km,0.02533
2020-08-25 12:26:07 +0000,2020-08-25 12:26:22 +0000,km,0.01193
2020-08-25 15:05:48 +0000,2020-08-25 15:05:56 +0000,km,0.01848
2020-08-25 23:30:58 +0000,2020-08-25 23:31:10 +0000,km,0.02203
2020-08-25 23:47:35 +0000,2020-08-25 23:49:28 +0000,km,0.03881
2020-08-25 23:57:43 +0000,2020-08-25 23:57:58 +0000,km,0.01966
2020-08-26 00:23:36 +0000,2020-08-26 00:23:39 +0000,km,0.00094
2020-08-26 01:19:02 +0000,2020-08-26 01:29:00 +0000,km,0.04689
2020-08-26 01:29:18 +0000,2020-08-26 01:33:38 +0000,km,0.35225
2020-08-26 01:56:52 +0000,2020-08-26 01:59:06 +0000,km,0.17145
2020-08-26 02:58:02 +0000,2020-08-26 03:08:03 +0000,km,0.24065
2020-08-26 03:08:03 +0000,2020-08-26 03:16:49 +0000,km,0.34919
2020-08-26 03:18:45 +0000,2020-08-26 03:18:48 +0000,km,0.00071
2020-08-26 03:29:02 +0000,2020-08-26 03:31:34 +0000,km,0.05367
2020-08-26 03:45:55 +0000,2020-08-26 03:54:20 +0000,km,0.54097
2020-08-26 04:03:10 +0000,2020-08-26 04:11:40 +0000,km,0.04846
2020-08-26 05:21:33 +0000,2020-08-26 05:31:19 +0000,km,0.02924
2020-08-26 05:32:17 +0000,2020-08-26 05:32:22 +0000,km,0.00914
2020-08-26 05:49:35 +0000,2020-08-26 05:49:37 +0000,km,0.014
2020-08-26 06:17:11 +0000,2020-08-26 06:17:14 +0000,km,0.00352
2020-08-26 06:41:03 +0000,2020-08-26 06:43:20 +0000,km,0.01458
2020-08-26 06:51:20 +0000,2020-08-26 06:52:48 +0000,km,0.01503
2020-08-26 08:08:50 +0000,2020-08-26 08:12:02 +0000,km,0.07531
2020-08-26 08:38:17 +0000,2020-08-26 08:46:49 +0000,km,0.04878
2020-08-26 08:55:17 +0000,2020-08-26 09:05:18 +0000,km,0.45338
2020-08-26 09:05:18 +0000,2020-08-26 09:12:14 +0000,km,0.20028
2020-08-26 10:03:25 +0000,2020-08-26 10:13:09 +0000,km,0.05893
2020-08-26 10:26:32 +0000,2020-08-26 10:28:43 +0000,km,0.0251
2020-08-26 11:57:21 +0000,2020-08-26 12:03:11 +0000,km,0.02586
2020-08-26 12:14:17 +0000,2020-08-26 12:20:41 +0000,km,0.04056
2020-08-26 12:24:33 +0000,2020-08-26 12:33:34 +0000,km,0.09111
2020-08-26 12:39:27 +0000,2020-08-26 12:45:13 +0000,km,0.10613
2020-08-26 13:04:52 +0000,2020-08-26 13:13:58 +0000,km,0.02965
2020-08-26 13:16:12 +0000,2020-08-26 13:21:45 +0000,km,0.02817
2020-08-26 14:37:31 +0000,2020-08-26 14:40:53 +0000,km,0.0663
2020-08-26 15:14:56 +0000,2020-08-26 15:15:47 +0000,km,0.02662
2020-08-27 00:27:37 +0000,2020-08-27 00:36:17 +0000,km,0.07147
2020-08-27 00:38:06 +0000,2020-08-27 00:43:07 +0000,km,0.39216
2020-08-27 01:12:04 +0000,2020-08-27 01:22:05 +0000,km,0.42238
2020-08-27 01:22:05 +0000,2020-08-27 01:31:31 +0000,km,0.51013
2020-08-27 01:48:06 +0000,2020-08-27 01:58:05 +0000,km,0.32814
2020-08-27 01:58:05 +0000,2020-08-27 02:04:19 +0000,km,0.30875
2020-08-27 02:17:28 +0000,2020-08-27 02:27:26 +0000,km,0.41137
2020-08-27 02:27:46 +0000,2020-08-27 02:34:53 +0000,km,0.30073
2020-08-27 02:43:36 +0000,2020-08-27 02:43:41 +0000,km,0.00813
2020-08-27 02:55:33 +0000,2020-08-27 02:55:35 +0000,km,0.00639
2020-08-27 03:02:34 +0000,2020-08-27 03:12:23 +0000,km,0.15658
2020-08-27 03:16:20 +0000,2020-08-27 03:25:41 +0000,km,0.27522
2020-08-27 04:48:24 +0000,2020-08-27 04:57:17 +0000,km,0.36956
2020-08-27 05:04:52 +0000,2020-08-27 05:13:39 +0000,km,0.04569
2020-08-27 06:20:31 +0000,2020-08-27 06:30:29 +0000,km,0.47014
2020-08-27 06:31:02 +0000,2020-08-27 06:40:43 +0000,km,0.31431
2020-08-27 06:44:50 +0000,2020-08-27 06:47:04 +0000,km,0.02438
2020-08-27 06:57:13 +0000,2020-08-27 07:06:16 +0000,km,0.22919
2020-08-27 07:09:15 +0000,2020-08-27 07:16:39 +0000,km,0.1494
2020-08-27 07:23:41 +0000,2020-08-27 07:26:45 +0000,km,0.02289
2020-08-27 07:52:38 +0000,2020-08-27 08:00:53 +0000,km,0.04547
2020-08-27 08:16:55 +0000,2020-08-27 08:26:48 +0000,km,0.07211
2020-08-27 08:27:00 +0000,2020-08-27 08:35:51 +0000,km,0.30522
2020-08-27 08:41:06 +0000,2020-08-27 08:49:59 +0000,km,0.22227
2020-08-27 08:55:55 +0000,2020-08-27 09:05:25 +0000,km,0.08986
2020-08-27 09:11:41 +0000,2020-08-27 09:21:42 +0000,km,0.36982
2020-08-27 09:21:42 +0000,2020-08-27 09:31:40 +0000,km,0.24777
2020-08-27 09:31:48 +0000,2020-08-27 09:40:10 +0000,km,0.16538
2020-08-27 09:43:40 +0000,2020-08-27 09:44:10 +0000,km,0.03253
2020-08-27 10:23:31 +0000,2020-08-27 10:23:34 +0000,km,0.0028
2020-08-27 10:34:35 +0000,2020-08-27 10:44:04 +0000,km,0.27991
2020-08-27 10:46:08 +0000,2020-08-27 10:46:46 +0000,km,0.07835
2020-08-27 11:26:06 +0000,2020-08-27 11:35:57 +0000,km,0.38096
2020-08-27 11:36:27 +0000,2020-08-27 11:43:31 +0000,km,0.02715
2020-08-27 12:06:58 +0000,2020-08-27 12:07:03 +0000,km,0.01464
2020-08-27 14:00:28 +0000,2020-08-27 14:01:03 +0000,km,0.03118
2020-08-27 14:47:44 +0000,2020-08-27 14:47:52 +0000,km,0.01194
2020-08-27 22:56:00 +0000,2020-08-27 23:03:03 +0000,km,0.01518
